ID	aspect	strdist	basarea	curvature	curve_cont	curve_prof	drop	rockdist	flowdir	lith	elev	cohesion	landslide	scarpdist	scarps	frictang	slope	slopeleg	woods	specwt
1256	228,5311	20	186800	-0,3754272	0,4311722	0,05574498	10	0	16	3	1128,661	10	1	84,85281	0	17	11,20788	864,2775	1	20
1257	231,8281	40	186800	-1,380585	0,9581221	-0,4224626	15	0	8	3	1131,604	10	1	72,11102	0	17	16,14952	856,9488	1	20
1258	233,5394	44,72136	186800	0,3587646	-0,3498092	0,008955459	27,5	0	16	3	1137,526	10	1	63,24555	0	17	16,64811	851,8823	1	20
1259	221,4555	28,28427	186800	1,251221	-1,103502	0,1477186	31,66667	0	8	3	1142,349	10	1	56,56854	0	17	9,569478	848,2762	1	20
1260	232,8747	20	186800	-1,582489	1,011509	-0,5709801	8,333333	0	8	3	1142,492	10	1	44,72136	0	17	9,930312	846,1417	1	20
1261	238,34	0	186800	-0,2907104	0,001796389	-0,2889141	22,5	0	16	3	1147,017	10	1	40	0	17	14,06824	846,303	1	20
1262	229,882	0	186800	-2,203369	1,11052	-1,09285	10	0	16	3	1149,096	10	1	40	0	17	14,08831	848,7182	1	20
1263	229,6358	20	186800	-2,148132	0,9903645	-1,157768	20	0	16	3	1153,333	10	1	40	0	17	15,8738	853,3154	1	20
1264	224,7968	20	186800	-0,3809509	0,1842629	-0,1966881	25	0	16	3	1158,581	10	1	40	0	17	15,74603	860	1	20
1265	222,0565	0	186800	-0,5828857	0,3648667	-0,218019	21,66667	0	8	3	1162,464	10	1	40	0	17	15,93646	868,6614	1	20
1266	228,6712	0	186800	-0,7003784	0,4783192	-0,2220592	25	0	8	3	1166,708	10	0	40	0	17	18,15514	879,1807	1	20
1267	235,0635	20	186800	1,178528	-0,6179537	0,5605741	38,33333	0	8	3	1173,622	10	0	44,72136	0	17	19,14293	883,0869	1	20
1268	235,3737	20	186800	0,8716431	-0,6028661	0,268777	40	0	8	3	1179,04	10	0	56,56854	0	17	16,78236	888,2177	1	20
1269	227,6727	28,28427	186800	0,2041931	-0,07207622	0,1321169	30	0	8	3	1182,93	10	0	72,11102	0	17	14,15758	894,8188	1	20
1270	214,9854	44,72136	186800	-0,01138306	0,2766163	0,2652333	20	0	8	3	1185,691	10	0	82,46211	0	17	14,04621	902,8112	1	20
1271	205,5055	63,24555	5068000	-0,07479858	0,2286519	0,1538533	22,5	0	4	3	1188,103	10	0	72,11102	0	17	15,31971	895,2031	1	20
1272	198,8618	82,46211	5068000	0,2357483	-0,1138419	0,1219064	25	0	4	3	1190,214	10	0	56,56854	0	17	15,67715	871,5134	1	20
1273	201,7078	101,9804	5068000	-0,1170044	0,03298509	-0,0840193	25	0	4	3	1191,836	10	0	44,72136	0	17	16,90914	848,5281	1	20
1274	208,9857	121,6553	5068000	-0,4340515	0,6629296	0,2288781	25	0	8	5	1194,09	10	0	28,28427	0	23	22,65404	826,264	1	19
1275	205,8219	141,4214	5068000	-2,233307	2,217422	-0,01588435	26,66667	0	8	5	1196,726	10	0	20	0	23	29,36777	804,7372	1	19
1276	198,746	161,2451	5068000	-2,962219	2,535478	-0,4267413	28,33333	0	8	5	1200,092	10	0	20	0	23	32,32696	783,9639	1	19
1277	199,0308	181,1077	5068000	-2,411926	1,824562	-0,587364	33,33333	0	8	5	1204,501	10	0	20	0	23	33,18003	763,9608	1	19
1278	207,8876	200,9975	5068000	-1,509338	1,328446	-0,180892	42,5	0	4	5	1210,238	10	0	20	0	23	36,92099	744,3909	1	19
1279	217,8385	220,9072	5068000	-4,160828	3,010937	-1,149891	56,66667	0	8	5	1217,483	10	0	20	0	23	44,32915	724,9242	1	19
1280	224,6154	240,8319	5068000	-3,533264	1,295155	-2,23811	85	0	8	5	1231,97	10	0	0	0	23	45,56951	705,6022	1	19
1281	235,852	260,7681	5068000	5,880676	-5,129523	0,7511532	125	0	8	1	1252,99	50	0	0	0	45	31,70609	686,4911	1	25
1282	307,2017	266,8333	5068000	5,858704	-1,019979	4,838724	95	0	8	1	1263,117	50	0	20	0	45	15,51978	667,7033	1	25
1283	1,371162	263,0589	51200	3,377869	-2,045337	1,332531	67,5	0	64	1	1265,49	50	0	40	0	45	28,09156	649,7998	1	25
1284	5,582471	260,7681	51200	-0,7118225	-0,497615	-1,209438	65	0	64	1	1261,809	50	0	40	0	45	34,83237	633,5378	1	25
1285	359,8797	260	51200	1,077209	-0,9044039	0,1728055	70	0	64	1	1262,753	50	0	44,72136	0	45	35,97411	619,7737	1	25
1286	1,471514	260,7681	51200	1,389832	-1,080098	0,3097338	70	0	64	1	1263,002	50	0	56,56854	0	45	35,60041	610,4068	1	25
1287	7,868889	263,0589	51200	1,512787	-1,214043	0,2987441	72,5	0	64	1	1262,015	50	0	60	0	45	36,03793	608,8585	1	25
1288	6,637809	266,8333	51200	1,147827	-1,883312	-0,735485	85	0	64	1	1259,675	50	0	60	0	45	38,13354	617,4342	1	25
1289	2,183072	272,0294	51200	2,242279	-1,863047	0,3792326	105	0	64	1	1259,955	50	0	60	0	45	41,0755	633,8033	1	25
1290	1,311341	278,5678	51200	1,393768	-1,433876	-0,04010811	107,5	0	64	1	1258,56	50	0	63,24555	0	45	42,03098	645,6544	1	25
1291	2,32744	286,3564	51200	1,074615	-0,4573729	0,6172426	90	0	64	1	1257,407	50	0	72,11102	0	45	38,9598	660,3287	1	25
1292	3,969835	295,2964	51200	-0,880249	0,7164766	-0,1637724	60	0	64	1	1254,493	50	0	84,85281	0	45	32,79119	674,6428	1	25
1293	358,9852	291,2044	51200	-1,350189	0,6812044	-0,6689848	45	0	64	1	1253,179	50	0	100	0	45	27,02556	681,6644	1	25
1294	8,354057	286,3564	162800	1,599854	0,01103558	1,610889	47,5	0	64	1	1254,535	50	0	100	0	45	25,26068	689,2618	1	25
1295	11,08424	282,8427	162800	-3,637512	1,945659	-1,691853	32,5	0	64	1	1249,111	50	0	100	0	45	26,94138	699,876	1	25
1296	2,598482	280,7134	162800	-0,5889893	1,163231	0,5742417	47,5	0	64	1	1249,927	50	0	101,9804	0	45	28,43344	715,5417	1	25
1297	2,493305	280	162800	-2,052216	1,900514	-0,151702	40	0	64	1	1248,403	50	0	107,7033	0	45	28,61456	735,2952	1	25
1298	1,971409	280	162800	-2,810669	2,521599	-0,2890704	35	0	64	1	1247,381	50	0	116,619	0	45	28,3784	746,961	1	25
1299	1,901828	280,7134	162800	-2,099915	2,177094	0,0771792	42,5	0	64	1	1247,475	50	0	128,0625	0	45	28,96587	762,8369	1	25
1300	1,711411	282,8427	162800	-2,249176	2,209334	-0,03984217	42,5	0	64	1	1247,255	50	0	140	0	45	29,76737	782,3517	1	25
1301	359,3487	286,3564	162800	-2,186615	2,08225	-0,1043645	47,5	0	64	1	1247,185	50	0	140	0	45	30,06191	796,757	1	25
1302	1,288794	291,2044	162800	-1,886932	2,052772	0,1658398	42,5	0	64	1	1247,529	50	0	140	0	45	28,68642	809,8413	1	25
1303	6,922327	297,3214	162800	-0,6705017	1,105644	0,4351425	42,5	0	64	1	1247,207	50	0	140	0	45	26,40483	826,4911	1	25
1304	6,955092	304,6309	162800	-2,00238	1,764921	-0,2374593	35	0	64	1	1245,285	50	0	141,4214	0	45	25,54702	846,3438	1	25
1305	0,8181183	313,0495	162800	-2,937134	2,48987	-0,4472639	35	0	64	1	1243,982	50	0	145,6022	0	45	26,99333	868,9289	1	25
1306	355,446	312,41	162800	-3,448669	3,207904	-0,2407658	37,5	0	64	1	1244,338	50	0	152,3155	0	45	29,91397	893,7686	1	25
1307	358,2754	300	162800	-2,262543	2,636951	0,3744083	45	0	64	1	1245,751	50	0	161,2451	0	45	32,01139	920,4386	1	25
1308	10,46074	288,4441	162800	-1,712921	2,509988	0,7970666	47,5	0	64	1	1245,667	50	0	164,9242	0	45	32,48959	948,5898	1	25
1309	26,52643	277,8489	10800	-0,3024902	1,395234	1,092744	53,33333	0	128	1	1242,39	50	0	170,8801	0	45	32,3641	977,946	1	25
1310	33,97684	268,3282	10800	-1,416534	2,185019	0,7684847	37,5	0	64	1	1234,721	50	0	178,8854	0	45	25,81672	1008,293	1	25
1311	37,70945	260	10800	-4,669281	3,657172	-1,012109	1,666667	0	32	1	1227,448	50	0	188,6796	0	45	16,5054	1039,464	1	25
1312	MISSING	252,9822	MISSING	MISSING	MISSING	MISSING	MISSING	0	MISSING	1	MISSING	50	0	200	0	45	MISSING	MISSING	1	25
1313	214,5863	134,1641	5068000	-0,2917786	0,4698168	0,1780382	40	0	8	1	1101,645	50	0	63,24555	0	45	25,9302	1052,887	1	25
1314	218,316	116,619	5068000	-2,942017	4,040195	1,098179	33,33333	0	8	1	1105,491	50	0	82,46211	0	45	45,30693	1063,305	1	25
1315	189,3296	100	5068000	-8,014557	8,904459	0,8899025	40	0	4	1	1111,984	50	0	101,9804	0	45	49,22396	1074,685	1	25
1316	156,3439	84,85281	5068000	-1,667847	0,2770632	-1,390784	36,66667	0	8	1	1114,049	50	0	121,6553	0	45	38,27446	1086,993	1	25
1317	152,2318	72,11102	5068000	1,059357	-1,67749	-0,6181328	31,66667	0	8	1	1116,405	50	0	141,4214	0	45	8,524648	1100,199	1	25
1318	46,23637	63,24555	14000	2,285095	-1,765814	0,5192809	21,66667	0	128	1	1116,953	50	0	161,2451	0	45	6,66829	1081,004	1	25
1319	50,85661	60	14000	1,190216	-0,3450252	0,8451908	20	0	1	1	1114,03	50	0	181,1077	0	45	8,807388	1062,722	1	25
1320	61,58635	60	14000	-1,197174	1,075747	-0,1214269	2,5	0	64	1	1110,019	50	0	200,9975	0	45	4,369958	1045,398	1	25
1321	190,68	60	186800	-0,2012329	0,2164585	0,01522563	1,666667	0	2	3	1110	10	0	220,9072	0	17	0,4132471	1029,085	1	20
1322	155,0946	56,56854	186800	0,1667786	-0,029667	0,1371116	1,666667	0	2	3	1110,22	10	0	240,8319	0	17	1,028567	1013,836	1	20
1323	136,328	44,72136	186800	0,08843994	-0,03833997	0,05009997	1,666667	0	2	3	1109,88	10	0	250,5993	0	17	1,416137	999,7142	1	20
1324	186,2511	40	186800	-0,2427673	0,005247453	-0,2375199	3,333333	0	2	3	1109,414	10	0	241,6609	0	17	2,11712	986,7874	1	20
1325	197,5152	40	186800	-0,1399841	0,1677704	0,02778626	5	0	4	3	1109,57	10	0	234,094	0	17	4,657075	973,8486	1	20
1326	198,8401	44,72136	186800	-0,4429626	0,3389777	-0,1039849	7,5	0	4	3	1109,884	10	0	228,0351	0	17	6,995095	959,7412	1	20
1327	222,825	56,56854	186800	-1,101898	0,670999	-0,4308992	10	0	4	3	1110,892	10	0	215,4066	0	17	9,757757	937,2465	1	20
1328	238,4859	44,72136	186800	1,388519	-0,3774304	1,011089	25	0	8	3	1115,845	10	0	196,9772	0	17	12,33232	916,0791	1	20
1329	240,3972	28,28427	186800	1,969421	-1,044887	0,9245346	30	0	8	3	1119,989	10	0	178,8854	0	17	11,25802	896,3781	1	20
1330	229,8393	20	186800	0,7242737	-0,5015709	0,2227028	26,66667	0	8	3	1122,072	10	0	161,2451	0	17	8,094366	878,2935	1	20
1331	217,1097	20	186800	-0,2941589	0,05758796	-0,236571	10	0	8	3	1122,855	10	0	144,222	0	17	6,451941	861,9834	1	20
1332	222,8162	0	186800	-0,3850708	-0,01863465	-0,4037054	10	0	8	3	1124,279	10	0	128,0625	0	17	5,458885	847,6085	1	20
1333	229,0433	0	186800	-0,000183106	-0,009242017	-0,009425122	5	0	16	3	1125,761	10	1	113,1371	0	17	4,875227	835,3242	1	20
1334	234,054	20	186800	-0,5222168	0,4266959	-0,09552087	5	0	16	3	1126,936	10	1	100	0	17	7,378146	825,2712	1	20
1335	234,725	40	186800	-0,441803	0,4699288	0,02812584	12,5	0	16	3	1129,497	10	1	89,44272	0	17	12,12899	817,5646	1	20
1336	235,809	28,28427	186800	-1,25827	0,8901623	-0,3681079	17,5	0	16	3	1133,185	10	1	82,46211	0	17	16,74955	812,2837	1	20
1337	235,417	20	186800	1,665527	-1,286597	0,3789306	32,5	0	16	3	1140,022	10	1	72,11102	0	17	13,09876	808,5576	1	20
1338	251,8307	0	186800	-0,2783813	0,3661038	0,08772245	25	0	8	3	1142,554	10	1	63,24555	0	17	9,553345	806,3985	1	20
1339	261,6913	0	186800	0,547821	-0,2153462	0,3324748	20	0	16	3	1146,696	10	1	60	0	17	10,95947	806,702	1	20
1340	257,1929	20	186800	0,4610596	0,08432305	0,5453826	16,66667	0	8	3	1150,019	10	1	60	0	17	10,01754	809,4128	1	20
1341	247,985	20	186800	0,9740295	-0,1938174	0,7802121	17,5	0	16	3	1153,685	10	1	60	0	17	10,99881	814,4387	1	20
1342	235,2665	0	186800	-0,3546143	0,3876586	0,03304434	16,66667	0	8	3	1156,176	10	1	60	0	17	11,8542	821,6609	1	20
1343	225,7486	0	186800	-0,1262207	0,2863121	0,1600914	16,66667	0	8	3	1159,333	10	0	60	0	17	12,94729	830,944	1	20
1344	227,6602	20	186800	-0,7420654	0,6268185	-0,1152469	18,33333	0	8	3	1162,358	10	0	60	0	17	16,88245	842,1458	1	20
1345	230,0468	28,28427	186800	-1,153717	0,7505037	-0,4032134	30	0	8	3	1167,441	10	0	63,24555	0	17	20,5695	847,8766	1	20
1346	228,7392	40	186800	0,7828674	-0,4356833	0,3471841	36,66667	0	8	3	1174,407	10	0	72,11102	0	17	19,9938	853,4634	1	20
1347	222,8065	44,72136	186800	1,662445	-1,022101	0,6403437	41,66667	0	8	3	1179,997	10	0	84,85281	0	17	15,90201	860,5265	1	20
1348	207,9843	56,56854	5068000	0,1454163	-0,04635587	0,09906039	26,66667	0	8	3	1181,888	10	0	100	0	17	12,92102	868,98	1	20
1349	200,2771	72,11102	5068000	-0,2974243	0,3269327	0,02950837	17,5	0	4	3	1183,269	10	0	84,85281	0	17	13,73929	873,7971	1	20
1350	198,7985	89,44272	5068000	-0,4114685	0,3347397	-0,07672882	20	0	4	3	1184,737	10	0	72,11102	0	17	14,78742	849,8472	1	20
1351	201,2323	107,7033	5068000	-0,2641907	0,1714887	-0,092702	22,5	0	4	3	1186,616	10	0	56,56854	0	17	15,17966	826,6071	1	20
1352	206,5513	126,4911	5068000	-0,1425781	0,05772561	-0,08485252	25	0	4	3	1188,918	10	0	44,72136	0	17	16,0791	804,0912	1	20
1353	210,1892	145,6022	5068000	-0,2072144	0,0708764	-0,136338	26,66667	0	8	5	1191,638	10	0	40	0	23	17,64553	782,3113	1	19
1354	211,5325	164,9242	5068000	0,003509521	0,01397868	0,0174882	28,33333	0	8	5	1194,948	10	0	40	0	23	18,89565	761,2775	1	19
1355	211,6648	184,3909	5068000	-0,9950256	0,7883033	-0,2067223	26,66667	0	8	5	1197,92	10	0	40	0	23	20,35196	740,9975	1	19
1356	215,9727	203,9608	5068000	-2,188751	1,494544	-0,694207	21,66667	0	8	5	1201,298	10	0	40	0	23	24,60756	721,1077	1	19
1357	222,8194	223,6068	5068000	-1,760101	1,509681	-0,2504199	35	0	8	5	1207,883	10	0	28,28427	0	23	33,77047	701,2451	1	19
1358	226,5054	243,3105	5068000	-3,91922	3,28775	-0,6314701	51,66667	0	8	5	1217,44	10	0	20	0	23	44,65907	681,4214	1	19
1359	227,9108	252,9822	5068000	0,1147156	0,3597015	0,4744171	93,33334	0	8	5	1236,182	10	0	0	0	23	48,03141	661,6553	1	19
1360	237,3007	247,3863	5068000	5,168121	-4,374322	0,7937991	138,3333	0	8	1	1256,548	50	0	20	0	45	40,19024	641,9804	1	25
1361	274,0298	243,3105	5068000	6,958252	-3,958165	3,000087	130	0	8	1	1271,697	50	0	20	0	45	19,01793	622,8323	1	25
1362	352,825	240,8319	51200	2,964844	-2,273056	0,6917881	57,5	0	64	1	1273,329	50	0	20	0	45	18,46316	604,725	1	25
1363	356,4858	240	51200	2,012878	-1,844745	0,1681338	52,5	0	64	1	1273,54	50	0	28,28427	0	45	23,42273	588,0445	1	25
1364	0,3982653	240,8319	51200	0,3688049	-0,3523621	0,01644287	50	0	64	1	1273,013	50	0	44,72136	0	45	25,76262	574,178	1	25
1365	9,175139	243,3105	51200	0,5228577	-0,1831228	0,3397349	50	0	64	1	1272,23	50	0	40	0	45	27,31603	569,1812	1	25
1366	0,2933558	247,3863	51200	-1,720703	0,1863211	-1,534382	50	0	64	1	1269,901	50	0	40	0	45	29,0724	581,4569	1	25
1367	353,7417	252,9822	51200	1,594299	-0,5875967	1,006703	70	0	64	1	1273,957	50	0	40	0	45	33,50362	597,853	1	25
1368	1,380112	260	51200	1,5383	-0,9548033	0,5834963	80	0	64	1	1274,668	50	0	44,72136	0	45	36,36517	607,9265	1	25
1369	8,898739	268,3282	51200	0,986908	-0,3897825	0,5971254	77,5	0	64	1	1272,963	50	0	56,56854	0	45	37,12727	625,7785	1	25
1370	12,16981	277,8489	51200	-0,8250732	0,6194568	-0,2056164	70	0	64	1	1268,617	50	0	72,11102	0	45	36,31902	635,8472	1	25
1371	6,409997	272,0294	51200	-1,506592	0,916024	-0,5905678	60	0	64	1	1265,286	50	0	80	0	45	33,50764	643,0952	1	25
1372	4,828749	266,8333	162800	-1,340515	1,269599	-0,07091609	53,33333	0	128	1	1264,666	50	0	80	0	45	32,43449	650,9315	1	25
1373	2,982512	263,0589	162800	-0,2678223	0,1219388	-0,1458835	75	0	64	1	1264,255	50	0	80	0	45	34,20144	662,5785	1	25
1374	0,1270452	260,7681	162800	-0,3578186	0,3689057	0,01108712	70	0	64	1	1264,406	50	0	82,46211	0	45	35,82447	680,3873	1	25
1375	1,460365	260	162800	0,02841187	-0,07743958	-0,04902771	80	0	64	1	1264,518	50	0	89,44272	0	45	36,71019	697,7378	1	25
1376	0,6652838	260	162800	0,6597595	-0,5890976	0,07066193	85	0	64	1	1264,84	50	0	100	0	45	37,4172	710,1563	1	25
1377	0,5693516	260,7681	162800	0,7384338	-0,7299696	0,008464294	85	0	64	1	1264,88	50	0	113,1371	0	45	37,67116	727,5649	1	25
1378	0,133572	263,0589	162800	1,01767	-1,099307	-0,08163773	87,5	0	64	1	1264,885	50	0	120	0	45	37,9379	748,9992	1	25
1379	359,8371	266,8333	162800	1,541107	-1,315894	0,2252134	90	0	64	1	1265,21	50	0	120	0	45	38,07496	760,303	1	25
1380	4,439047	272,0294	162800	1,967377	-0,9832978	0,9840789	85	0	64	1	1264,638	50	0	120	0	45	37,45461	773,9923	1	25
1381	5,521679	278,5678	162800	-2,1586	1,020297	-1,138302	62,5	0	64	1	1260,174	50	0	120	0	45	37,27379	791,8085	1	25
1382	1,292348	286,3564	162800	-1,381195	1,070134	-0,3110606	72,5	0	64	1	1260,008	50	0	121,6553	0	45	38,74906	813,182	1	25
1383	355,986	295,2964	162800	-1,066345	0,5421103	-0,5242349	85	0	64	1	1261,172	50	0	126,4911	0	45	41,28867	837,4284	1	25
1384	354,7491	297,3214	162800	1,38623	-0,6712806	0,7149499	100	0	64	1	1264,73	50	0	134,1641	0	45	42,71446	863,917	1	25
1385	359,0411	284,2534	162800	1,090118	-0,9022851	0,1878333	97,5	0	64	1	1265,395	50	0	141,4214	0	45	42,09077	892,1398	1	25
1386	9,267375	272,0294	162800	2,775177	-0,9976206	1,777556	97,5	0	64	1	1265,286	50	0	145,6022	0	45	41,44537	921,7131	1	25
1387	23,70267	260,7681	10800	0,04171753	0,5719758	0,6136934	81,66666	0	128	1	1258,078	50	0	152,3155	0	45	42,01812	952,355	1	25
1388	31,35092	250,5993	10800	-1,891663	1,548409	-0,3432538	71,66666	0	128	1	1247,768	50	0	161,2451	0	45	40,69931	983,8586	1	25
1389	33,55814	241,6609	10800	-1,139648	2,51108	1,371431	55	0	64	1	1238,851	50	0	172,0465	0	45	31,86193	1016,071	1	25
1390	37,95948	234,094	10800	-6,126343	4,803356	-1,322987	3,333333	0	32	1	1228,774	50	0	184,3909	0	45	21,75595	1048,878	1	25
1391	MISSING	226,2742	MISSING	MISSING	MISSING	MISSING	MISSING	0	MISSING	5	MISSING	10	0	197,9899	0	23	MISSING	MISSING	1	19
1392	220,6379	107,7033	5068000	0,2060242	-0,06814861	0,1378756	30	0	8	1	1101,07	50	0	80	0	45	19,91119	1031,718	1	25
1393	206,9897	89,44272	5068000	-1,779785	1,351629	-0,428156	16,66667	0	8	1	1103,549	50	0	100	0	45	20,48744	1043,463	1	25
1394	207,4725	72,11102	5068000	-1,239044	0,4622305	-0,7768137	21,66667	0	8	1	1107,245	50	0	120	0	45	18,68911	1056,122	1	25
1395	216,1954	56,56854	5068000	0,2365723	-0,4603333	-0,223761	26,66667	0	8	1	1112,165	50	0	140	0	45	13,97274	1069,666	1	25
1396	183,1131	44,72136	5068000	1,541199	-0,7349132	0,8062856	23,33333	0	8	1	1115,398	50	0	160	0	45	6,130952	1049,95	1	25
1397	106,051	40	186800	0,8686523	-0,1721216	0,6965308	12,5	0	1	1	1114,003	50	0	180	0	45	7,180192	1031,136	1	25
1398	91,55869	40	186800	-0,0100708	0,4539149	0,4438441	5	0	1	1	1111,061	50	0	200	0	45	5,45865	1013,27	1	25
1399	109,1769	40	186800	-0,124054	0,162134	0,03808004	2,5	0	4	1	1109,999	50	0	220	0	45	1,041726	996,4023	1	25
1400	155,379	40	186800	-0,08190918	0,05323051	-0,02867867	2,5	0	1	3	1109,738	10	0	240	0	17	0,8989222	980,5878	1	20
1401	120,7717	28,28427	186800	-0,1506653	0,06216114	-0,08850414	2,5	0	1	3	1109,464	10	0	260	0	17	0,8945799	965,8889	1	20
1402	103,3771	20	186800	-0,09033203	-0,0970706	-0,1874026	2,5	0	1	3	1109,18	10	0	260	0	17	0,8118272	952,3757	1	20
1403	145,8889	20	186800	-0,7987061	0,1990215	-0,5996846	2,5	0	1	3	1108,374	10	0	252,9822	0	17	1,001296	940,1277	1	20
1404	196,3115	28,28427	186800	-0,6564331	0,5965272	-0,05990589	2,5	0	16	3	1108,326	10	0	241,6609	0	17	2,306595	927,8233	1	20
1405	225,257	40	186800	-1,150696	0,8997824	-0,2509134	2,5	0	16	3	1108,638	10	0	223,6068	0	17	7,008775	904,3677	1	20
1406	224,4396	28,28427	186800	-0,9484253	0,9746361	0,02621086	10	0	16	3	1111,036	10	0	205,9126	0	17	12,53258	882,224	1	20
1407	222,8721	20	186800	-1,145538	0,636292	-0,5092463	17,5	0	4	3	1114,172	10	0	188,6796	0	17	14,99249	861,545	1	20
1408	226,0024	0	186800	1,565643	-1,259571	0,3060728	30	0	8	3	1119,574	10	0	172,0465	0	17	12,07296	842,4999	1	20
1409	238,2593	0	186800	-0,6606445	0,03061988	-0,6300247	23,33333	0	8	3	1121,294	10	0	156,205	0	17	7,170225	825,2712	1	20
1410	253,7669	0	186800	0,5588074	-0,3889131	0,1698943	12,5	0	16	3	1124,074	10	1	141,4214	0	17	5,183462	810,0493	1	20
1411	245,2339	20	186800	0,1848755	-0,1112485	0,07362697	6,666667	0	8	3	1125,303	10	1	128,0625	0	17	3,52826	797,0238	1	20
1412	240,4466	20	186800	-0,5526733	0,4153877	-0,1372857	3,333333	0	8	3	1125,914	10	1	116,619	0	17	4,988591	786,3696	1	20
1413	241,8146	20	186800	-0,2250061	0,2311844	0,00617834	10	0	16	3	1128,031	10	1	107,7033	0	17	8,375202	778,2323	1	20
1414	242,3165	20	186800	-0,8893127	0,6329436	-0,2563691	13,33333	0	8	3	1130,728	10	1	100	0	17	13,29991	772,7128	1	20
1415	243,6131	0	186800	-1,342773	0,6468359	-0,6959375	22,5	0	16	3	1135,337	10	1	89,44272	0	17	15,75283	768,8585	1	20
1416	245,9284	0	186800	1,791046	-1,025182	0,7658646	32,5	0	16	3	1142,118	10	1	82,46211	0	17	12,94999	766,6829	1	20
1417	246,3162	20	186800	0,06167603	0,07444105	0,1361171	21,66667	0	8	3	1145,004	10	1	80	0	17	11,15788	767,1659	1	20
1418	243,0392	20	186800	0,7590942	-0,3952905	0,3638037	21,66667	0	8	3	1148,754	10	1	80	0	17	10,58502	770,2329	1	20
1419	242,4647	0	186800	-0,4126587	0,1193654	-0,2932933	20	0	8	3	1151,316	10	1	80	0	17	9,959976	775,7637	1	20
1420	237,4589	0	186800	0,1908875	-0,0958427	0,09504475	15	0	8	3	1154,523	10	0	80	0	17	9,513304	783,6068	1	20
1421	220,7794	20	186800	0,03973389	0,2848308	0,3245647	13,33333	0	8	3	1156,838	10	0	80	0	17	9,862811	793,5952	1	20
1422	226,4799	28,28427	186800	-0,4645691	0,301945	-0,1626241	22,5	0	4	3	1158,918	10	0	80	0	17	14,40486	805,5579	1	20
1423	232,4062	44,72136	186800	0,2800903	-0,1290825	0,1510078	33,33333	0	8	3	1163,991	10	0	82,46211	0	17	18,38229	813,2605	1	20
1424	226,8022	56,56854	186800	-1,531891	1,06605	-0,4658412	26,66667	0	8	3	1168,019	10	0	89,44272	0	17	19,53882	819,3451	1	20
1425	218,0958	63,24555	5068000	0,7140808	-0,1972414	0,5168394	32,5	0	4	3	1174,113	10	0	100	0	17	18,95756	826,9016	1	20
1426	207,8202	72,11102	5068000	1,32019	-0,9558533	0,3643371	36,66667	0	8	3	1178,012	10	0	113,1371	0	17	15,15932	835,8379	1	20
1427	202,3041	84,85281	5068000	0,1173096	-0,1325879	-0,0152783	28,33333	0	8	3	1179,539	10	0	100	0	17	12,06206	846,0765	1	20
1428	202,202	100	5068000	-0,5315552	0,3708546	-0,1607005	15	0	8	3	1180,495	10	0	84,85281	0	17	11,52555	829,5281	1	20
1429	203,1682	116,619	5068000	-0,464325	0,4190467	-0,04527828	15	0	4	3	1182,03	10	0	72,11102	0	17	12,54262	806,1179	1	20
1430	208,2767	134,1641	5068000	-0,5576477	0,3148008	-0,242847	17,5	0	4	3	1183,9	10	0	63,24555	0	17	14,05848	783,4501	1	20
1431	215,537	152,3155	5068000	-0,5165405	0,2378289	-0,2787116	23,33333	0	8	3	1186,788	10	0	60	0	17	14,99275	761,5362	1	20
1432	221,2802	170,8801	5068000	-0,8059082	0,3783509	-0,4275573	21,66667	0	8	5	1190,126	10	0	60	0	23	15,23832	740,3845	1	19
1433	223,8626	189,7367	5068000	0,8748474	-0,5342239	0,3406236	26,66667	0	8	5	1194,915	10	0	56,56854	0	23	14,84479	720	1	19
1434	227,5613	208,8061	5068000	-0,4804077	0,3294481	-0,1509597	26,66667	0	8	5	1197,905	10	0	40	0	23	16,41679	700	1	19
1435	230,3355	228,0351	5068000	-1,206177	1,034335	-0,1718418	25	0	8	5	1202,353	10	0	20	0	23	22,56348	680	1	19
1436	228,6135	241,6609	5068000	-0,9154968	1,41007	0,4945729	35	0	8	5	1209,4	10	0	0	1	23	33,29853	660	1	19
1437	226,3313	234,094	5068000	-5,616333	4,27014	-1,346193	45	0	8	5	1217,294	10	1	0	1	23	45,09042	640	1	19
1438	230,4934	228,0351	5068000	-4,769501	2,985715	-1,783786	85	0	16	5	1234,523	10	1	0	1	23	51,84687	620	1	19
1439	233,2812	223,6068	5068000	8,603241	-5,856164	2,747077	155	0	8	5	1263,587	10	0	0	0	23	44,24327	600,3845	1	19
1440	237,7473	220,9072	5068000	5,661377	-4,911561	0,7498156	123,3333	0	8	5	1274,41	10	0	0	0	23	19,71135	581,5362	1	19
1441	302,8849	220	5068000	0,647522	1,113472	1,760994	55	0	8	1	1277,013	50	0	20	0	45	10,97977	563,4501	1	25
1442	344,4597	220,9072	51200	3,41922	-1,649124	1,770096	42,5	0	64	1	1281,806	50	0	28,28427	0	45	15,65079	546,1179	1	25
1443	4,847557	223,6068	51200	3,078644	-2,813767	0,264877	47,5	0	64	1	1281,901	50	0	20	0	45	20,46581	529,5281	1	25
1444	348,6321	228,0351	51200	0,007659912	-1,013522	-1,005862	52,5	0	64	1	1280,624	50	0	20	0	45	25,84833	553,6666	1	25
